zip,2.5905,6,02921,,,
zip,2.9370,5,03037,,,
zip,2.2372,1,03038,,,
zip,3.0916,1,03049,,,
zip,2,2,03103,,,
zip,3.2754,2,03220,,,
zip,2.9370,1,03221,,,
zip,2.2372,1,03229,,,
zip,3.2754,3,03234,,,
zip,2.9633,3,03235,,,
zip,2,1,03237,,,
zip,2,1,03253,,,
zip,2.6912,4,03254,,,
zip,2.9257,7,03261,,,
zip,3.1847,5,03269,,,
zip,2,1,03275,,,
zip,2.5701,5,03276,,,
zip,2.6912,1,03278,,,
zip,2.4718,2,03281,,,
zip,2.8973,4,03303,,,
zip,2,1,03307,,,
zip,2.2372,1,03431,,,
zip,1,1,03770,,,
zip,2.2372,1,03825,,,
zip,2.2372,1,03844,,,
zip,2,1,03885,,,
zip,2.5168,1,04062,,,
zip,3.0916,1,04092,,,
zip,2,1,04275,,,
zip,2,1,04424,,,
zip,1,1,04635,,,
zip,2.2372,1,04750,,,
zip,2,1,04760,,,
zip,2,2,04924,,,
zip,3.3110,1,05660,,,
zip,2,1,06001,,,
zip,1,1,06010,,,
zip,1,1,06033,,,
zip,1,1,06040,,,
zip,2,1,06074,,,
zip,2,1,06085,,,
zip,3.0152,2,06112,,,
zip,2,1,06226,,,
zip,3.4308,30,06234,,,
zip,2,1,06235,,,
zip,2.9207,24,06239,,,
zip,4.2084,6,06241,,,
zip,2.3799,2,06247,,,
zip,3.0916,1,06254,,,
zip,1,1,06255,,,
zip,3.2152,3,06259,,,
zip,1,1,06260,,,
zip,2.2372,1,06279,,,
zip,2.0372,1,06280,,,
zip,1,1,06320,,,
zip,4.2138,5,06331,,,
zip,2,1,06339,,,
zip,2.0372,14,06351,,,
zip,3.7892,45,06354,,,
zip,2.1387,2,06359,,,
zip,2,3,06360,,,
zip,2,2,06365,,,
zip,2,1,06371,,,
zip,3.8093,55,06374,,,
zip,1,1,06375,,,
zip,3.3622,30,06377,,,
zip,3.3142,11,06384,,,
zip,2.2372,1,06410,,,
zip,2,1,06413,,,
zip,2,1,06423,,,
zip,2,1,06424,,,
zip,2,1,06443,,,
zip,1,1,06450,,,
zip,2,1,06460,,,
zip,1,1,06473,,,
zip,2.5168,1,06480,,,
zip,2,1,06492,,,
zip,1,1,06512,,,
zip,2,1,06513,,,
zip,2.1387,1,06515,,,
zip,1,1,06518,,,
zip,3.0916,1,06615,,,
zip,1,1,06770,,,
zip,2,1,06801,,,
zip,2.6912,1,06830,,,
zip,2,1,06854,,,
zip,2,1,06897,,,
zip,1,1,06903,,,
zip,2.4718,4,07005,,,
zip,1,1,07030,,,
zip,1,1,07036,,,
zip,1,1,07044,,,
zip,2.9370,1,07045,,,
zip,2,1,07046,,,
zip,2,2,07054,,,
zip,1,1,07057,,,
zip,1,1,07059,,,
zip,1,1,07076,,,
zip,1,1,07082,,,
zip,1,1,07103,,,
zip,1,1,07111,,,
zip,3.2346,5,07405,,,
zip,2.2372,1,07420,,,
zip,1,1,07424,,,
zip,2.6912,2,07430,,,
zip,2.6912,2,07438,,,
zip,1,1,07442,,,
zip,2.6912,1,07444,,,
zip,2,3,07456,,,
zip,2.2372,1,07480,,,
zip,3.4498,1,07508,,,
zip,2,1,07675,,,
zip,2.3706,5,07801,,,
zip,2.6912,1,07803,,,
zip,1,1,07826,,,
zip,2.2372,2,07830,,,
zip,2.2950,5,07834,,,
zip,2.5168,3,07836,,,
zip,3.4498,1,07843,,,
zip,3.0916,1,07847,,,
zip,3.0916,1,07849,,,
zip,2,4,07853,,,
zip,2.6912,1,07856,,,
zip,3.0916,1,07857,,,
zip,2.9556,17,07866,,,
zip,2.3238,26,07869,,,
zip,2,1,07871,,,
zip,3.7738,1,07874,,,
zip,2.2372,1,07876,,,
zip,2.1883,2,07885,,,
zip,2,2,07920,,,
zip,2.9841,5,07921,,,
zip,3.1507,29,07924,,,
zip,3.7738,1,07928,,,
zip,3.2062,15,07930,,,
zip,2.7613,4,07931,,,
zip,2.9624,10,07934,,,
zip,1,1,07940,,,
zip,3.2062,15,07945,,,
zip,2.6912,1,07946,,,
zip,2.9101,8,07950,,,
zip,2.5833,34,07960,,,
zip,2,1,07974,,,
zip,2.2372,1,07976,,,
zip,2.6912,1,07981,,,
zip,2.6912,1,08002,,,
zip,2.2372,1,08053,,,
zip,1,1,08055,,,
zip,2.2372,1,08401,,,
zip,3.4498,2,08527,,,
zip,2,1,08533,,,
zip,2.6912,1,08540,,,
zip,2,2,08619,,,
zip,2.2372,1,08721,,,
zip,3.7738,3,08807,,,
zip,2,1,08822,,,
zip,2.6912,1,08826,,,
zip,2,3,08829,,,
zip,2.2372,1,08833,,,
zip,2,1,08844,,,
zip,2,1,08865,,,
zip,3.2091,4,08873,,,
zip,1,1,08876,,,
zip,2,1,08889,,,
zip,2.2372,1,08902,,,
zip,2.2372,1,10023,,,
zip,1,1,10030,,,
zip,2,1,10305,,,
zip,2,1,10901,,,
zip,1,1,10923,,,
zip,2,1,10952,,,
zip,2,2,10960,,,
zip,2,1,11354,,,
zip,3.3811,1,11790,,,
zip,2,1,11795,,,
zip,2,1,11901,,,
zip,2,1,11967,,,
zip,2.6912,2,12009,,,
zip,2,5,12010,,,
zip,3.4498,1,12019,,,
zip,3.3110,1,12020,,,
zip,2.4490,4,12025,,,
zip,2,1,12027,,,
zip,3.7738,1,12032,,,
zip,2.2047,3,12043,,,
zip,2,1,12051,,,
zip,2,1,12053,,,
zip,2.2372,1,12058,,,
zip,2,1,12070,,,
zip,2.6912,1,12071,,,
zip,2.9370,1,12072,,,
zip,2,1,12074,,,
zip,3.2539,5,12076,,,
zip,3.2713,48,12078,,,
zip,2,1,12092,,,
zip,2.9770,18,12095,,,
zip,1,1,12110,,,
zip,3.0916,2,12117,,,
zip,3.0280,6,12122,,,
zip,2.2372,3,12134,,,
zip,1,1,12143,,,
zip,2.6912,1,12155,,,
zip,2.4718,2,12157,,,
zip,3.0916,1,12158,,,
zip,3.0916,1,12160,,,
zip,2,5,12167,,,
zip,2,1,12211,,,
zip,2.6051,2,12306,,,
zip,3.0916,1,12308,,,
zip,1,1,12401,,,
zip,2.5168,1,12418,,,
zip,2.3799,2,12431,,,
zip,2.3799,2,12469,,,
zip,3.0916,3,12474,,,
zip,2.2372,1,12570,,,
zip,3.4498,1,12832,,,
zip,2.6051,1,12850,,,
zip,1,1,12887,,,
zip,2.6912,1,12913,,,
zip,3.4498,3,12914,,,
zip,3.5612,3,12916,,,
zip,3.7738,1,12920,,,
zip,4.2084,2,12923,,,
zip,3.6156,2,12926,,,
zip,3.0916,3,12930,,,
zip,3.2152,7,12937,,,
zip,3.0916,1,12946,,,
zip,3.0916,13,12953,,,
zip,4.0696,1,12957,,,
zip,2.6912,3,12965,,,
zip,3.0916,5,12966,,,
zip,3.2754,2,12967,,,
zip,2.3799,2,12970,,,
zip,2.8973,5,12980,,,
zip,2.6912,3,12983,,,
zip,3.0916,1,12986,,,
zip,3.0916,1,12989,,,
zip,1,1,13090,,,
zip,2,1,13136,,,
zip,4.0696,1,13320,,,
zip,1,1,13324,,,
zip,2.2372,1,13365,,,
zip,2.8973,2,13452,,,
zip,1,1,13460,,,
zip,2.2372,1,13480,,,
zip,2,1,13606,,,
zip,3.7738,4,13613,,,
zip,2,4,13617,,,
zip,3.0612,5,13625,,,
zip,3.4498,21,13655,,,
zip,3.0916,1,13658,,,
zip,2.2372,2,13660,,,
zip,3.3346,57,13662,,,
zip,3.4498,1,13667,,,
zip,2.1553,3,13668,,,
zip,2.0372,2,13669,,,
zip,2.6912,1,13672,,,
zip,2.6275,34,13676,,,
zip,2.2372,1,13680,,,
zip,2.8408,5,13687,,,
zip,3.5171,3,13697,,,
zip,2.2372,1,13751,,,
zip,2,1,13754,,,
zip,2.2372,1,13755,,,
zip,2.2372,1,13760,,,
zip,2,1,13783,,,
zip,2.2372,1,13788,,,
zip,2,3,13820,,,
zip,3.4498,1,13839,,,
zip,2.5465,3,13856,,,
zip,2.4261,2,14072,,,
zip,1,1,14086,,,
zip,1,1,14094,,,
zip,2,1,14174,,,
zip,2,2,14201,,,
zip,1,1,14204,,,
zip,1,1,14564,,,
zip,1,2,14618,,,
zip,1,1,14712,,,
zip,1,1,14865,,,
zip,2.6912,1,15084,,,
zip,2.2372,1,15202,,,
zip,2,1,15219,,,
zip,1,1,15419,,,
zip,2.0372,1,15451,,,
zip,3.4498,1,15851,,,
zip,2,1,16066,,,
zip,2,1,16301,,,
zip,2.2372,1,16501,,,
zip,2,1,16502,,,
zip,3.7738,1,16506,,,
zip,2,1,17028,,,
zip,2,1,17314,,,
zip,2,1,17349,,,
zip,3.0916,1,17845,,,
zip,1,1,17972,,,
zip,2,1,18052,,,
zip,1,1,18064,,,
zip,1,1,18078,,,
zip,2.2372,1,18088,,,
zip,2,1,18801,,,
zip,2,1,19010,,,
zip,1,1,19106,,,
zip,1,1,19301,,,
zip,2,15,19335,,,
zip,2.4414,12,19341,,,
zip,1,1,19343,,,
zip,1,1,19355,,,
zip,2,8,19380,,,
zip,1,1,19382,,,
zip,2.6912,1,19390,,,
zip,1,1,19520,,,
zip,2,1,19946,,,
zip,3.4498,2,20001,,,
zip,2.2372,2,20006,,,
zip,2,1,20105,,,
zip,2.0372,1,20110,,,
zip,2.6912,1,20112,,,
zip,2,1,20120,,,
zip,2.2372,1,20155,,,
zip,3.7738,1,20169,,,
zip,1,1,20170,,,
zip,3.7738,2,20186,,,
zip,1,1,20190,,,
zip,1,1,20194,,,
zip,3.4498,1,20706,,,
zip,2.2372,1,20707,,,
zip,2.7974,13,20715,,,
zip,2,6,20716,,,
zip,2.0372,1,20720,,,
zip,1,1,20740,,,
zip,2.2372,1,20769,,,
zip,3.0916,1,20776,,,
zip,1,1,20866,,,
zip,1,1,20872,,,
zip,2.6912,2,20877,,,
zip,2.2372,1,20882,,,
zip,1,1,20902,,,
zip,1,3,20906,,,
zip,1,1,20912,,,
zip,2,1,21010,,,
zip,2,6,21012,,,
zip,2.5257,5,21032,,,
zip,2.2307,11,21035,,,
zip,2.5078,10,21037,,,
zip,2,2,21043,,,
zip,1,1,21044,,,
zip,2,2,21054,,,
zip,1,1,21061,,,
zip,2.6051,5,21075,,,
zip,1,1,21078,,,
zip,3.3811,2,21108,,,
zip,2,5,21113,,,
zip,2.6388,18,21114,,,
zip,2,4,21122,,,
zip,2.4718,2,21140,,,
zip,2,3,21144,,,
zip,3.2394,5,21146,,,
zip,2.2372,1,21157,,,
zip,2,1,21215,,,
zip,2,1,21221,,,
zip,2.6912,1,21225,,,
zip,2,2,21228,,,
zip,2.6912,21,21401,,,
zip,2,1,21403,,,
zip,1,1,21409,,,
zip,2.1387,1,21713,,,
zip,2,1,21740,,,
zip,3.0916,1,21769,,,
zip,2,1,21784,,,
zip,1,2,22015,,,
zip,2.2372,1,22030,,,
zip,1,1,22032,,,
zip,3.0916,1,22046,,,
zip,2,1,22124,,,
zip,2,1,22191,,,
zip,1,1,22207,,,
zip,2,1,22401,,,
zip,2.6912,1,22406,,,
zip,2,2,22407,,,
zip,2.2372,1,22485,,,
zip,2.4610,7,22508,,,
zip,2,1,22534,,,
zip,3.2873,3,22542,,,
zip,2.6784,6,22551,,,
zip,3.0152,7,22553,,,
zip,2,1,22556,,,
zip,2.4261,6,22567,,,
zip,2.6912,4,22701,,,
zip,2.2372,1,22732,,,
zip,2.2372,4,22901,,,
zip,2,5,22902,,,
zip,2,4,22903,,,
zip,2,1,22923,,,
zip,3.0916,1,22932,,,
zip,2.4325,9,22942,,,
zip,2.0372,1,22947,,,
zip,2.2372,2,22958,,,
zip,2.2372,1,22959,,,
zip,2.6574,23,22960,,,
zip,2.1553,22,22963,,,
zip,2.6912,1,22967,,,
zip,2.2372,3,22968,,,
zip,2,2,22969,,,
zip,2.7850,8,22974,,,
zip,2,1,23002,,,
zip,2.2372,1,23004,,,
zip,2,2,23015,,,
zip,2.1387,2,23022,,,
zip,2.9348,20,23024,,,
zip,3.4498,1,23027,,,
zip,2.2372,1,23038,,,
zip,2.9633,3,23040,,,
zip,2,1,23047,,,
zip,2.2372,1,23059,,,
zip,3.0238,14,23063,,,
zip,3.7738,3,23065,,,
zip,3.0916,1,23083,,,
zip,2.8687,12,23084,,,
zip,3.1675,87,23093,,,
zip,3.1847,5,23102,,,
zip,2.2372,4,23103,,,
zip,2.6912,3,23111,,,
zip,2,2,23112,,,
zip,1,1,23113,,,
zip,3.0916,43,23117,,,
zip,2.6912,3,23123,,,
zip,2,1,23129,,,
zip,2.2372,1,23138,,,
zip,2,3,23139,,,
zip,2,3,23146,,,
zip,3.4498,5,23153,,,
zip,2,1,23156,,,
zip,2,4,23192,,,
zip,2,1,23222,,,
zip,1,1,23223,,,
zip,1,2,23225,,,
zip,2,1,23229,,,
zip,3.7738,2,23233,,,
zip,2.6912,1,23310,,,
zip,2.2372,2,23320,,,
zip,2.6484,2,23321,,,
zip,2.1636,4,23322,,,
zip,3.4498,1,23323,,,
zip,2.9238,7,23451,,,
zip,3.2754,2,23452,,,
zip,2.1932,5,23454,,,
zip,2.6770,6,23455,,,
zip,2.4490,4,23456,,,
zip,2.6912,1,23459,,,
zip,2.5040,7,23462,,,
zip,2.6051,6,23464,,,
zip,2,1,23487,,,
zip,2.7751,3,23502,,,
zip,2.7543,4,23503,,,
zip,3.0916,1,23505,,,
zip,2.2372,2,23508,,,
zip,2,1,23513,,,
zip,2.4261,4,23518,,,
zip,1,1,23608,,,
zip,2.6912,1,23662,,,
zip,3.4498,1,23692,,,
zip,2,1,23702,,,
zip,2,1,23709,,,
zip,2.2372,2,23832,,,
zip,1,1,23837,,,
zip,2.3330,4,23901,,,
zip,3.0916,3,23921,,,
zip,2.6912,1,23930,,,
zip,2.9461,14,23936,,,
zip,3.0916,1,23950,,,
zip,2.5168,1,23966,,,
zip,2.2372,1,24060,,,
zip,2,1,24112,,,
zip,2,1,24162,,,
zip,2,1,24333,,,
zip,1,1,24422,,,
zip,2.6912,1,24445,,,
zip,3.0916,2,24460,,,
zip,2.2372,1,24502,,,
zip,2.4718,2,24503,,,
zip,2.0372,1,24521,,,
zip,2.6912,3,24522,,,
zip,1,1,24551,,,
zip,2.6912,14,24590,,,
zip,3.4498,1,25434,,,
zip,2,1,26710,,,
zip,2,1,27203,,,
zip,2.4718,3,27205,,,
zip,2,9,27239,,,
zip,2,1,27282,,,
zip,3.4498,1,27284,,,
zip,3.0916,2,27292,,,
zip,2,1,27295,,,
zip,2.6912,1,27311,,,
zip,3.0916,1,27332,,,
zip,2,1,27410,,,
zip,2,1,27549,,,
zip,2,2,27592,,,
zip,3.7738,1,27803,,,
zip,2,1,27808,,,
zip,2,1,27834,,,
zip,2.2372,1,27856,,,
zip,2.6912,1,27909,,,
zip,4.0696,1,27916,,,
zip,2.6912,1,27917,,,
zip,2.6912,5,27921,,,
zip,2,1,27925,,,
zip,3.4918,20,27927,,,
zip,3.2827,11,27939,,,
zip,3.5976,10,27941,,,
zip,2,1,27944,,,
zip,3.7114,5,27947,,,
zip,3.1957,111,27948,,,
zip,3.2601,64,27949,,,
zip,2.6912,1,27950,,,
zip,3.3345,3,27953,,,
zip,3.1904,34,27954,,,
zip,3.1847,4,27958,,,
zip,3.0853,47,27959,,,
zip,2.4718,3,27960,,,
zip,3.7738,3,27964,,,
zip,3.5612,4,27965,,,
zip,3.0916,3,27966,,,
zip,3.4498,1,27974,,,
zip,2,1,27976,,,
zip,3.0916,1,27978,,,
zip,3.9002,5,27981,,,
zip,2,1,28040,,,
zip,2.6912,1,28083,,,
zip,2.2372,3,28127,,,
zip,2.2372,1,28202,,,
zip,2.2372,1,28205,,,
zip,2,1,28376,,,
zip,2,1,28390,,,
zip,1,1,28451,,,
zip,2,1,28466,,,
zip,2.6912,1,28472,,,
zip,2.2372,1,28516,,,
zip,2,2,28531,,,
zip,2,1,28532,,,
zip,2,2,28570,,,
zip,2,1,28571,,,
zip,2,1,28613,,,
zip,3.4037,13,28658,,,
zip,3.0916,1,28677,,,
zip,1,1,28704,,,
zip,3.2152,3,28713,,,
zip,3.0916,1,28715,,,
zip,2.6912,1,28716,,,
zip,3.5139,13,28719,,,
zip,2,1,28721,,,
zip,2.2372,1,28723,,,
zip,1,1,28732,,,
zip,3.0916,9,28734,,,
zip,2.2372,1,28739,,,
zip,3.0916,1,28741,,,
zip,2,1,28753,,,
zip,3.0916,2,28779,,,
zip,3.4017,23,28789,,,
zip,1,1,28792,,,
zip,2,1,28804,,,
zip,2,1,28901,,,
zip,3.4498,7,28906,,,
zip,2,1,29016,,,
zip,3.0916,1,29073,,,
zip,2,1,29115,,,
zip,2.6912,1,29150,,,
zip,2,2,29201,,,
zip,1,1,29414,,,
zip,1,1,29418,,,
zip,2.2372,1,29438,,,
zip,2.0372,1,29461,,,
zip,2.8333,12,29483,,,
zip,2,5,29485,,,
zip,1,1,29585,,,
zip,2,1,29621,,,
zip,2,1,29654,,,
zip,2.0372,1,29671,,,
zip,2,1,29681,,,
zip,2,1,29715,,,
zip,2,2,29803,,,
zip,2.7770,11,29812,,,
zip,3.2968,5,29817,,,
zip,2.2372,1,30004,,,
zip,1,1,30016,,,
zip,1,1,30019,,,
zip,2.6912,1,30025,,,
zip,2.2372,1,30028,,,
zip,2.6912,1,30041,,,
zip,2,1,30117,,,
zip,2.6912,1,30144,,,
zip,2,1,30303,,,
zip,2,1,30305,,,
zip,2,1,30317,,,
zip,2.8163,2,30533,,,
zip,2.0372,1,30546,,,
zip,1,1,30601,,,
zip,2.6912,2,30605,,,
zip,3.7738,3,30631,,,
zip,2,3,30642,,,
zip,2,1,30650,,,
zip,1,1,30656,,,
zip,2,1,30663,,,
zip,2,1,30677,,,
zip,3.0916,3,30747,,,
zip,2.2372,1,30755,,,
zip,2,1,30810,,,
zip,2,1,31008,,,
zip,1,1,31019,,,
zip,3.3148,39,31024,,,
zip,1,1,31032,,,
zip,3.3328,33,31061,,,
zip,2.6912,7,31087,,,
zip,2,1,31088,,,
zip,2,1,31211,,,
zip,2.6912,1,31779,,,
zip,2.2372,1,31794,,,
zip,2,1,32317,,,
zip,6.0914,1,32801,,,
zip,2.5168,1,33036,,,
zip,2.3799,2,33050,,,
zip,1,1,33165,,,
zip,2.2372,1,33309,,,
zip,2,1,34217,,,
zip,2,1,35055,,,
zip,1,1,35203,,,
zip,2,1,35211,,,
zip,2,2,35401,,,
zip,1,1,35404,,,
zip,1,1,35406,,,
zip,3.7738,1,35442,,,
zip,3.0152,6,35462,,,
zip,2.5168,2,35469,,,
zip,2.2372,1,35473,,,
zip,1,1,35476,,,
zip,2.2372,1,35504,,,
zip,2.2372,1,35611,,,
zip,2.6912,2,35613,,,
zip,1,1,35661,,,
zip,2,1,35758,,,
zip,1,1,36067,,,
zip,2.2372,1,36078,,,
zip,1,1,36093,,,
zip,3.4498,1,36104,,,
zip,2.6912,1,36205,,,
zip,2.0372,3,37015,,,
zip,2.6051,1,37025,,,
zip,3.4498,3,37033,,,
zip,1,1,37042,,,
zip,2.0372,1,37058,,,
zip,2,1,37062,,,
zip,1,1,37064,,,
zip,2,1,37067,,,
zip,3.4498,1,37091,,,
zip,2.2372,1,37096,,,
zip,3.7738,1,37097,,,
zip,3.0916,1,37129,,,
zip,3.0916,1,37146,,,
zip,2.6912,1,37172,,,
zip,3.0916,2,37179,,,
zip,2,1,37201,,,
zip,2.6960,15,37303,,,
zip,2,1,37312,,,
zip,2.2372,1,37323,,,
zip,2.2372,2,37329,,,
zip,2.2372,1,37334,,,
zip,2.6051,2,37335,,,
zip,2.3330,4,37354,,,
zip,2.6912,1,37416,,,
zip,2.6912,1,37659,,,
zip,2,4,37743,,,
zip,2.7958,4,37745,,,
zip,3.4498,1,37818,,,
zip,2.0372,5,37826,,,
zip,2.2372,1,37862,,,
zip,2.4868,3,37874,,,
zip,3.4498,1,37880,,,
zip,1,1,37923,,,
zip,2.2372,1,37934,,,
zip,2.1724,9,38002,,,
zip,2.0372,6,38004,,,
zip,3.0916,1,38006,,,
zip,2.2372,1,38008,,,
zip,3.2703,14,38011,,,
zip,3.0408,5,38012,,,
zip,3.4498,11,38015,,,
zip,2,12,38016,,,
zip,2,7,38017,,,
zip,2.6912,8,38018,,,
zip,3.4973,35,38019,,,
zip,2,2,38023,,,
zip,2.2372,23,38024,,,
zip,2,3,38028,,,
zip,3.4498,2,38030,,,
zip,2.2372,1,38034,,,
zip,3.5612,3,38037,,,
zip,2,2,38040,,,
zip,3.8602,14,38041,,,
zip,1,1,38049,,,
zip,2.7181,20,38053,,,
zip,3.1250,11,38058,,,
zip,3.2754,4,38059,,,
zip,3.5545,58,38063,,,
zip,1,1,38068,,,
zip,2.6912,2,38069,,,
zip,2.8973,5,38079,,,
zip,3.4498,8,38080,,,
zip,2.7397,31,38103,,,
zip,2.6956,21,38104,,,
zip,2,3,38105,,,
zip,2,1,38108,,,
zip,2,1,38109,,,
zip,2,13,38111,,,
zip,2.0665,15,38112,,,
zip,2,1,38114,,,
zip,2,3,38115,,,
zip,2.0372,1,38116,,,
zip,2.7839,14,38117,,,
zip,2,1,38118,,,
zip,2,12,38119,,,
zip,3.0786,10,38120,,,
zip,3.0124,8,38122,,,
zip,2.2372,4,38125,,,
zip,2.0372,1,38126,,,
zip,2.5391,4,38127,,,
zip,2.9370,6,38128,,,
zip,3.0916,3,38133,,,
zip,2.5922,16,38134,,,
zip,2.7958,9,38135,,,
zip,2.8973,2,38138,,,
zip,2.2372,1,38139,,,
zip,3.1042,3,38201,,,
zip,3.4498,1,38220,,,
zip,2.9633,3,38230,,,
zip,2.2372,6,38232,,,
