"5","31.47","-83.65","GA","Ty Ty"
"5","33.08","-81.95","GA","Waynesborough"
"5","40.8","-91.11","IA","Burlington"
"5","42.5","-90.67","IA","Dubuque"
"5","39.85","-88.95","IL","Decatur"
"5","42.04","-87.69","IL","Evanston"
"5","39.73","-90.23","IL","Jacksonville"
"5","41.92","-87.72","IL","Pacific"
"5","39.61","-87.7","IL","Paris"
"5","39.52","-87.13","IN","Brazil"
"5","39.82","-85","IN","Centerville"
"5","39.76","-86.53","IN","Danville"
"5","40.28","-86.51","IN","Frankfort"
"5","39.64","-84.93","IN","Liberty"
"5","41.71","-86.9","IN","Michigan City"
"5","40.05","-86.01","IN","Noblesville"
"5","41","-85.77","IN","North Manchester"
"5","39.76","-87.23","IN","Rockville"
"5","41.68","-86.26","IN","South Bend"
"5","39.29","-86.77","IN","Spencer"
"5","38.75","-85.07","IN","Vevay"
"5","38.36","-85.14","KY","Bellview"
"5","36.79","-85.37","KY","Burkesville"
"5","38.42","-82.6","KY","Catlettsburg"
"5","39.11","-84.47","KY","Dayton"
"5","37.75","-82.8","KY","East Point"
"5","38.25","-85.76","KY","Louisville"
"5","38.64","-83.76","KY","Maysville"
"5","37.77","-87.11","KY","Owensboro"
"5","37.08","-88.6","KY","Paducah"
"5","37.67","-82.77","KY","Prestonsburg"
"5","36.75","-86.19","KY","Scottsville"
"5","37.09","-84.61","KY","Somerset"
"5","37.12","-82.83","KY","Whitesburg"
"5","39.47","-76.62","MD","Baltimore"
"5","38.57","-76.08","MD","Cambridge"
"5","39.55","-76.1","MD","Fish Commission Station"
"5","39.47","-77.39","MD","Frederick"
"5","39.36","-77.53","MD","Jefferson"
"5","42.28","-83.75","MI","Ann Arbor"
"5","42.33","-83.05","MI","Detroit"
"5","43.06","-86.22","MI","Grand Haven"
"5","44.22","-86.32","MI","Manistee Light Station"
"5","39.71","-91.36","MO","Hannibal"
"5","38.65","-90.25","MO","St Louis"
"5","33.5","-88.42","MS","Columbus"
"5","33.54","-90.17","MS","Grenada"
"5","35.35","-80.21","NC","Albemarle"
"5","35.68","-80.69","NC","Bear Poplar"
"5","35.53","-82.53","NC","Buena Vista"
"5","35.35","-79.42","NC","Carthage"
"5","35","-78.32","NC","Clinton"
"5","36.05","-78.86","NC","Durham"
"5","36.07","-76.61","NC","Edenton"
"5","36.18","-77.67","NC","Enfield"
"5","35.61","-77.38","NC","Greenville"
"5","35.46","-79.15","NC","Jonesboro"
"5","35.24","-81.34","NC","Kings Mountain"
"5","35.27","-77.58","NC","Kinston"
"5","34.18","-77.85","NC","Masonboro"
"5","35.11","-77.05","NC","New Bern"
"5","34","-78.37","NC","New Supply"
"5","36.31","-78.59","NC","Oxford"
"5","34.9","-77.55","NC","Richlands"
"5","36.39","-79.77","NC","Rockingham"
"5","35.37","-81.96","NC","Rutherfordton"
"5","35.67","-80.47","NC","Salisbury"
"5","35.79","-80.89","NC","Statesville"
"5","34.97","-80.08","NC","Wadesboro"
"5","35.29","-79.97","NC","Wadeville"
"5","39.36","-74.43","NJ","Atlantic City"
"5","39.43","-75.24","NJ","Bridgeton"
"5","39.94","-75.12","NJ","Camden"
"5","39.59","-75.17","NJ","Elmer"
"5","40.89","-74.05","NJ","Hackensack"
"5","40.73","-74.06","NJ","Jersey City"
"5","39.96","-74.95","NJ","Moorestown"
"5","40.74","-74.18","NJ","Newark"
"5","40.22","-74.76","NJ","Trenton"
"5","39.84","-75.15","NJ","Woodbury"
"5","42.65","-73.76","NY","Albany"
"5","40.7","-74","NY","Brooklyn"
"5","42.25","-73.77","NY","Hudson"
"5","42.44","-76.5","NY","Ithaca"
"5","42.1","-79.24","NY","Jamestown"
"5","41.93","-74","NY","Kingston"
"5","40.71","-74","NY","New York"
"5","42.39","-73.78","NY","Stuyvesant"
"5","42.74","-78.13","NY","Warsaw"
"5","39.37","-82.01","OH","Athens"
"5","40.8","-81.38","OH","Canton"
"5","39.33","-82.97","OH","Chillicothe"
"5","39.11","-84.51","OH","Cincinnati"
"5","41.49","-81.69","OH","Cleveland"
"5","40.2","-83.89","OH","Crayon"
"5","39.75","-84.18","OH","Dayton"
"5","40.39","-81.32","OH","Dennison"
"5","38.81","-82.2","OH","Gallipolis"
"5","39.4","-84.56","OH","Hamilton"
"5","38.52","-82.67","OH","Ironton"
"5","40.74","-84.11","OH","Lima"
"5","39.12","-84.41","OH","Linwood"
"5","39.22","-84.46","OH","Lockland"
"5","39.2","-84.5","OH","Ludlow"
"5","40.76","-82.52","OH","Mansfield"
"5","39.41","-81.45","OH","Marietta"
"5","40.8","-81.52","OH","Massillon"
"5","40.56","-81.92","OH","Millersburg"
"5","40.39","-82.48","OH","Mount Vernon"
"5","39.45","-82.23","OH","Nelsonville"
"5","40.49","-81.45","OH","New Philadelphia"
"5","38.95","-84.28","OH","New Richmond"
